Files already downloaded and verified
Files already downloaded and verified
Classifier output dim:  100
num params: 11789612
[(0, 10), (1, 10), (2, 10), (3, 10), (4, 10), (5, 10), (6, 10), (7, 10), (8, 10), (9, 10)]
************************************************************************************************************
Task  0
************************************************************************************************************
loss_mse:  tensor(0.1089, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0623, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0721, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0612, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0639, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0571, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0866, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0840, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0749, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0687, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0591, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0671, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0616, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0535, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0696, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0567, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0821, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0621, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0763, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0614, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0694, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0727, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0759, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0805, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0762, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0671, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0639, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0596, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0619, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0720, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0605, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0660, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0866, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0775, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0740, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0646, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0642, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0771, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0635, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0664, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0618, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0688, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0626, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0650, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0712, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0562, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0801, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0728, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0705, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0748, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0609, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0625, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0781, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0736, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0819, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0670, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0664, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0609, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0518, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0655, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0881, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0706, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0793, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0564, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0696, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0855, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0648, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0617, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0622, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0671, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0753, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0620, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0614, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0727, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0801, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0784, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0568, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0501, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0633, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0643, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0624, device='cuda:0', grad_fn=<MulBackward0>)
| Epoch  29, time= 10.5s | Train: skip eval | Valid: time=  0.3s loss=1.071, TAw acc=  0.0% |
loss_mse:  tensor(0.0659, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0744, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0866, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0734, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0546, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0566, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0728, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0654, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0697, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0563, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0711, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0789, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0687, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0584, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0645, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0657, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0709, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0710, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0501, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0716, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0621, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0586, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0723, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0703, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0585, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0624, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0731, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0675, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0658, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0644, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0659, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0592, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0703, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0760, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0794, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0658, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0552, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0608, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0708, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0630, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0502, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0769, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0630, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0741, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0624, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0606, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0729, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0694, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0614, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0559, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0635, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0591, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0787, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0663, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0706, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0630, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0721, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0702, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0695, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0727, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0982, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0583, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0686, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0874, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0699, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0704, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0665, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0672, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0804, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0615, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0622, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0554, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0797, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0760, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0480, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0736, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0554, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0679, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0818, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0664, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0670, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0578, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0781, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0704, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0653, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0653, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0592, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0641, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0763, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0587, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0732, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0610, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0846, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0662, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0651, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0800, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0750, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0733, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0565, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0676, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0595, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0728, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0665, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0585, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0727, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0834, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0640, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0818, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0738, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0895, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0730, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0812, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0691, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0860, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0677, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0657, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0675, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0694, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0649, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0755, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0676, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0917, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0725, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0666, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0638, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0813, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0608, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0642, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0747, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0691, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0587, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0953, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0704, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0680, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0657, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0603, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0732, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0676, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0719, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0636, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0593, device='cuda:0', grad_fn=<MulBackward0>)
| Epoch  30, time= 11.1s | Train: skip eval | Valid: time=  0.3s loss=1.059, TAw acc=  0.0% |
loss_mse:  tensor(0.0694, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0668, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0636, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0644, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0600, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0769, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0591, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0788, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0590, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0699, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0559, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0631, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0769, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0658, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0616, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0917, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0675, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0781, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0755, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0793, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0881, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0562, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0669, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0697, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0931, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0715, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0689, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0784, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0564, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0730, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0722, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0703, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0662, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0721, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0845, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0735, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0559, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0687, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0705, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0813, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0673, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0762, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0435, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0808, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0537, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0856, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0631, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0603, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0601, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0744, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0672, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0654, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0555, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0717, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0698, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0732, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0728, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0953, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0639, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0692, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0658, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0730, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0747, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0664, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0640, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0714, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0756, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0599, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0722, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0592, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0619, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0871, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0781, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0767, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0688, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0611, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0565, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0763, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0794, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0700, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0639, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0700, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0843, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0708, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0635, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0610, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0704, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0866, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0747, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0776, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0951, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0678, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0761, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0656, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0745, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0806, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0840, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0581, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0517, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0794, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0613, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0675, device='cuda:0', grad_fn=<MulBackward0>)
loss_mse:  tensor(0.0746, device='cuda:0', grad_fn=<MulBackward0>)
